"¿Por qué la troposfera no se puede eliminar con dos frecuencias?","Es gas neutro, no dispersivo en banda L (resonancias en IR/óptico): el retardo es idéntico en todas las frecuencias GNSS — ninguna combinación lo cancela; solo queda modelar","GNSS::M3::3.3"
"¿Cuáles son las dos componentes del retardo troposférico cenital?","ZHD hidrostático (~2.3 m, 90-96%, exacto con presión) y ZWD húmedo (~0.05-0.4 m, el vapor de agua, ~1-4 cm de error de modelo)","GNSS::M3::3.3"
"¿Cuál es la fórmula de Saastamoinen para el ZHD?","ZHD = 0.0022768·P / (1 − 0.00266·cos2φ − 0.00028·h_km) — sale del equilibrio hidrostático: la columna integrada ES P/g","GNSS::M3::3.3"
"¿Por qué el ZHD es exacto conociendo la presión?","Equilibrio hidrostático: ∫ρdz = P/g exactamente, sin importar cómo se distribuye la densidad — medir P en superficie determina toda la columna (~1 mm)","GNSS::M3::3.3"
"¿Por qué el ZWD es la parte difícil?","El vapor no está en equilibrio hidrostático (evapora, condensa, lo transporta el viento): su integral no se deduce de datos de superficie — la fórmula es climatológica","GNSS::M3::3.3"
"¿Cuál es la sensibilidad del ZHD a la presión?","2.28 mm/hPa: de tormenta (960) a anticiclón (1040) el retardo cambia ±9 cm — hasta la presión de un modelo meteo alcanza para nivel cm","GNSS::M3::3.3"
"¿Cuánto amplifica el mapeo troposférico a 5° y por qué más que la iono?","1/sin(5°) = 11.5 (27 m oblicuos) vs ×3 de la iono: la tropo está pegada al suelo y el rayo rasante la atraviesa casi horizontal; la iono a 350 km se salva por curvatura","GNSS::M3::3.3"
"¿Qué rompe el mapeo 1/sin(el) debajo de ~10°?","La curvatura terrestre (el camino real crece menos que 1/sin, que diverge) y la refracción (bending del rayo) — de ahí Niell/GMF/VMF","GNSS::M3::3.3"
"¿Cómo estima PPP la troposfera si no hay divergencia que la mida?","ZHD modelado con presión; ZWD residual como incógnita del filtro con firma m(el) — separable de la vertical pero muy correlacionado: por eso la U de PPP converge lento","GNSS::M3::3.3"
"¿Qué es la meteorología GNSS?","Usar el ZWD estimado como medición de vapor: PWV ≈ 0.15·ZWD, cada pocos minutos, con nubes y de noche — E-GVAP, GEONET y RAMSAC lo asimilan en pronóstico","GNSS::M3::3.3"
"¿La troposfera es un vector de ataque de spoofing?","No directo: no viaja en la señal, el receptor la calcula solo con datos locales — el spoofer no la controla; en GBAS lo que preocupa es el gradiente anómalo (frentes) del threat model","GNSS::M3::3.3"
"Resumí el contraste iono vs tropo del módulo 3","Iono: grande y salvaje → se MIDE (2 frecuencias, paga ruido ×2.6). Tropo: grande y mansa (hidrostática) → se MODELA (1 fórmula, residuo cm). Grande+predecible se modela; grande+salvaje se mide","GNSS::M3::3.3"
"¿Qué signo tiene la tropo en código vs fase?","El MISMO (retrasa ambos por igual): no hay divergencia código−fase de la tropo — a diferencia de la iono, que los separa con signos opuestos","GNSS::M3::3.3"
